bib_id	sequence	mrcfield	dz	rawfield
6284391	X28	650	http://id.worldcat.org/fast/fst00993913	=650  \7$aLaw and literature$2fast$0http://id.worldcat.org/fast/fst00993913
6284391	X29	650	http://id.worldcat.org/fast/fst00994014	=650  \7$aLaw in literature$2fast$0http://id.worldcat.org/fast/fst00994014
6284391	X30	651	http://id.worldcat.org/fast/fst01219920	=651  \7$aEngland$2fast$0http://id.worldcat.org/fast/fst01219920$0http://id.loc.gov/authorities/names/n82068148
6284391	X30	651	http://id.loc.gov/authorities/names/n82068148	=651  \7$aEngland$2fast$0http://id.worldcat.org/fast/fst01219920$0http://id.loc.gov/authorities/names/n82068148
6284391	X31	655	http://id.worldcat.org/fast/fst01411635	=655  \7$aCriticism, interpretation, etc.$2fast$0http://id.worldcat.org/fast/fst01411635
6284391	X32	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
6284394	X17	100	http://id.loc.gov/authorities/names/n2006081464	=100  1\$aBittner, Stephen V.,$d1970-$0http://id.loc.gov/authorities/names/n2006081464$0http://viaf.org/viaf/56937476
6284394	X17	100	http://viaf.org/viaf/56937476	=100  1\$aBittner, Stephen V.,$d1970-$0http://id.loc.gov/authorities/names/n2006081464$0http://viaf.org/viaf/56937476
6284394	X25	651	http://id.loc.gov/authorities/subjects/sh85125826	=651  \0$aSoviet Union$xIntellectual life$y1917-1970.$0http://id.loc.gov/authorities/subjects/sh85125826
6284394	X26	651	http://id.loc.gov/authorities/subjects/sh85125817	=651  \0$aSoviet Union$xHistory$y1953-1985.$0http://id.loc.gov/authorities/subjects/sh85125817
6284394	X28	650	http://id.worldcat.org/fast/fst00975769	=650  \7$aIntellectual life$2fast$0http://id.worldcat.org/fast/fst00975769
6284394	X29	651	http://id.worldcat.org/fast/fst01205741	=651  \7$aRussia (Federation)$zMoscow$2fast$0http://id.worldcat.org/fast/fst01205741
6284394	X30	651	http://id.worldcat.org/fast/fst01726424	=651  \7$aRussia (Federation)$zMoscow$zArbat$2fast$0http://id.worldcat.org/fast/fst01726424
6284394	X31	651	http://id.worldcat.org/fast/fst01210281	=651  \7$aSoviet Union$2fast$0http://id.worldcat.org/fast/fst01210281$0http://id.loc.gov/authorities/names/n80126312
6284394	X31	651	http://id.loc.gov/authorities/names/n80126312	=651  \7$aSoviet Union$2fast$0http://id.worldcat.org/fast/fst01210281$0http://id.loc.gov/authorities/names/n80126312
6289567	X24	650	http://id.loc.gov/authorities/subjects/sh2008107824	=650  \0$aMinimum wage$zUnited States.$0http://id.loc.gov/authorities/subjects/sh2008107824
6289567	X26	650	http://id.worldcat.org/fast/fst01000933	=650  \7$aLiving wage movement$2fast$0http://id.worldcat.org/fast/fst01000933
6289567	X27	650	http://id.worldcat.org/fast/fst01022855	=650  \7$aMinimum wage$2fast$0http://id.worldcat.org/fast/fst01022855
6289567	X28	651	http://id.worldcat.org/fast/fst01204155	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
6289567	X28	651	http://id.loc.gov/authorities/names/n78095330	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
6289567	X29	700	http://id.loc.gov/authorities/names/n91088120	=700  1\$aPollin, Robert.$0http://id.loc.gov/authorities/names/n91088120$0http://viaf.org/viaf/12396676
6289567	X29	700	http://viaf.org/viaf/12396676	=700  1\$aPollin, Robert.$0http://id.loc.gov/authorities/names/n91088120$0http://viaf.org/viaf/12396676
6289580	X17	100	http://id.loc.gov/authorities/names/no2007142515	=100  1\$aMalloy, Sean L.$q(Sean Langdon),$d1972-$0http://id.loc.gov/authorities/names/no2007142515$0http://viaf.org/viaf/12101314
6289580	X17	100	http://viaf.org/viaf/12101314	=100  1\$aMalloy, Sean L.$q(Sean Langdon),$d1972-$0http://id.loc.gov/authorities/names/no2007142515$0http://viaf.org/viaf/12101314
6289580	X23	651	http://id.loc.gov/authorities/subjects/sh95003738	=651  \0$aHiroshima-shi (Japan)$xHistory$yBombardment, 1945.$0http://id.loc.gov/authorities/subjects/sh95003738
6289580	X24	651	http://id.loc.gov/authorities/subjects/sh96007157	=651  \0$aNagasaki-shi (Japan)$xHistory$yBombardment, 1945.$0http://id.loc.gov/authorities/subjects/sh96007157
6289580	X25	600	http://id.loc.gov/authorities/names/n50011364	=600  10$aStimson, Henry L.$q(Henry Lewis),$d1867-1950.$0http://id.loc.gov/authorities/names/n50011364$0http://viaf.org/viaf/61621173
6289580	X25	600	http://viaf.org/viaf/61621173	=600  10$aStimson, Henry L.$q(Henry Lewis),$d1867-1950.$0http://id.loc.gov/authorities/names/n50011364$0http://viaf.org/viaf/61621173
6289580	X27	650	http://id.loc.gov/authorities/subjects/sh2010118158	=650  \0$aWorld War, 1939-1945$zUnited States.$0http://id.loc.gov/authorities/subjects/sh2010118158
6289580	X28	650	http://id.loc.gov/authorities/subjects/sh2006009048	=650  \0$aWorld War, 1939-1945$zJapan.$0http://id.loc.gov/authorities/subjects/sh2006009048
6289580	X30	600	http://id.worldcat.org/fast/fst01716378	=600  17$aStimson, Henry L.$q(Henry Lewis),$d1867-1950$2fast$0http://id.worldcat.org/fast/fst01716378$0http://viaf.org/viaf/61621173
6289580	X30	600	http://viaf.org/viaf/61621173	=600  17$aStimson, Henry L.$q(Henry Lewis),$d1867-1950$2fast$0http://id.worldcat.org/fast/fst01716378$0http://viaf.org/viaf/61621173
6289580	X31	611	http://id.worldcat.org/fast/fst01352071	=611  27$aBombardment of Hiroshima-shi (Japan : 1945)$2fast$0http://id.worldcat.org/fast/fst01352071
6289580	X32	611	http://id.worldcat.org/fast/fst01352095	=611  27$aBombardment of Nagasaki-shi (Japan : 1945)$2fast$0http://id.worldcat.org/fast/fst01352095
6289580	X33	611	http://id.worldcat.org/fast/fst01180924	=611  27$aWorld War (1939-1945)$2fast$0http://id.worldcat.org/fast/fst01180924$0http://viaf.org/viaf/305449747
6289580	X33	611	http://viaf.org/viaf/305449747	=611  27$aWorld War (1939-1945)$2fast$0http://id.worldcat.org/fast/fst01180924$0http://viaf.org/viaf/305449747
6289580	X35	650	http://id.worldcat.org/fast/fst00820576	=650  \7$aAtomic bomb$xMoral and ethical aspects$2fast$0http://id.worldcat.org/fast/fst00820576
6289580	X36	650	http://id.worldcat.org/fast/fst01021388	=650  \7$aMilitary policy$xDecision making$2fast$0http://id.worldcat.org/fast/fst01021388
6289580	X37	651	http://id.worldcat.org/fast/fst01204082	=651  \7$aJapan$2fast$0http://id.worldcat.org/fast/fst01204082$0http://id.loc.gov/authorities/names/n78089021
6289580	X37	651	http://id.loc.gov/authorities/names/n78089021	=651  \7$aJapan$2fast$0http://id.worldcat.org/fast/fst01204082$0http://id.loc.gov/authorities/names/n78089021
6289580	X38	651	http://id.worldcat.org/fast/fst01209723	=651  \7$aJapan$zHiroshima-shi$2fast$0http://id.worldcat.org/fast/fst01209723
6289580	X39	651	http://id.worldcat.org/fast/fst01211968	=651  \7$aJapan$zNagasaki-shi$2fast$0http://id.worldcat.org/fast/fst01211968
6289580	X40	651	http://id.worldcat.org/fast/fst01204155	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
6289580	X40	651	http://id.loc.gov/authorities/names/n78095330	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
6289580	X41	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
6303685	X18	100	http://id.loc.gov/authorities/names/n00092806	=100  1\$aSchantz, Mark S.$q(Mark Saunders),$d1955-$0http://id.loc.gov/authorities/names/n00092806$0http://viaf.org/viaf/167385576
6303685	X18	100	http://viaf.org/viaf/167385576	=100  1\$aSchantz, Mark S.$q(Mark Saunders),$d1955-$0http://id.loc.gov/authorities/names/n00092806$0http://viaf.org/viaf/167385576
6303685	X27	611	http://id.worldcat.org/fast/fst01351658	=611  27$aAmerican Civil War (1861-1865)$2fast$0http://id.worldcat.org/fast/fst01351658$0http://viaf.org/viaf/175494491
6303685	X27	611	http://viaf.org/viaf/175494491	=611  27$aAmerican Civil War (1861-1865)$2fast$0http://id.worldcat.org/fast/fst01351658$0http://viaf.org/viaf/175494491
6303685	X29	650	http://id.worldcat.org/fast/fst00888680	=650  \7$aDeath$xSocial aspects$2fast$0http://id.worldcat.org/fast/fst00888680
6303685	X30	650	http://id.worldcat.org/fast/fst01170447	=650  \7$aWar and society$2fast$0http://id.worldcat.org/fast/fst01170447
6303685	X31	651	http://id.worldcat.org/fast/fst01204155	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
6303685	X31	651	http://id.loc.gov/authorities/names/n78095330	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
6303685	X32	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
6319568	X32	650	http://id.worldcat.org/fast/fst00869311	=650  \7$aCommerce$xSocial aspects$2fast$0http://id.worldcat.org/fast/fst00869311
6319568	X33	650	http://id.worldcat.org/fast/fst00869569	=650  \7$aCommercial policy$2fast$0http://id.worldcat.org/fast/fst00869569
6319568	X34	650	http://id.worldcat.org/fast/fst00869611	=650  \7$aCommercial products$xSocial aspects$2fast$0http://id.worldcat.org/fast/fst00869611
6319568	X35	650	http://id.worldcat.org/fast/fst00943535	=650  \7$aGlobalization$xEnvironmental aspects$2fast$0http://id.worldcat.org/fast/fst00943535
6319568	X36	650	http://id.worldcat.org/fast/fst00962941	=650  \7$aHuman ecology$2fast$0http://id.worldcat.org/fast/fst00962941
6319568	X37	650	http://id.worldcat.org/fast/fst01034438	=650  \7$aNatural resources$xManagement$2fast$0http://id.worldcat.org/fast/fst01034438
6319568	X38	650	http://id.worldcat.org/fast/fst01737382	=650  \7$aNeoliberalism$2fast$0http://id.worldcat.org/fast/fst01737382
6319568	X39	651	http://id.worldcat.org/fast/fst01240499	=651  \7$aSoutheast Asia$2fast$0http://id.worldcat.org/fast/fst01240499$0http://id.loc.gov/authorities/subjects/sh85008627
6319568	X39	651	http://id.loc.gov/authorities/subjects/sh85008627	=651  \7$aSoutheast Asia$2fast$0http://id.worldcat.org/fast/fst01240499$0http://id.loc.gov/authorities/subjects/sh85008627
6319568	X40	655	http://id.worldcat.org/fast/fst01423772	=655  \7$aConference papers and  proceedings$2fast$0http://id.worldcat.org/fast/fst01423772
6319568	X41	700	http://id.loc.gov/authorities/names/n2001109143	=700  1\$aNevins, Joseph.$0http://id.loc.gov/authorities/names/n2001109143$0http://viaf.org/viaf/89987387
6319568	X41	700	http://viaf.org/viaf/89987387	=700  1\$aNevins, Joseph.$0http://id.loc.gov/authorities/names/n2001109143$0http://viaf.org/viaf/89987387
6319568	X42	700	http://id.loc.gov/authorities/names/n80099047	=700  1\$aPeluso, Nancy Lee.$0http://id.loc.gov/authorities/names/n80099047$0http://viaf.org/viaf/65308422
6319568	X42	700	http://viaf.org/viaf/65308422	=700  1\$aPeluso, Nancy Lee.$0http://id.loc.gov/authorities/names/n80099047$0http://viaf.org/viaf/65308422
6319568	X43	710	http://id.loc.gov/authorities/names/n79053033	=710  2\$aUniversity of California, Berkeley.$bCenter for Southeast Asia Studies.$0http://id.loc.gov/authorities/names/n79053033$0http://viaf.org/viaf/124321447
6319568	X43	710	http://viaf.org/viaf/124321447	=710  2\$aUniversity of California, Berkeley.$bCenter for Southeast Asia Studies.$0http://id.loc.gov/authorities/names/n79053033$0http://viaf.org/viaf/124321447
6319573	X18	100	http://id.loc.gov/authorities/names/no2007158254	=100  1\$aGaposchkin, M. Cecilia$q(Marianne Cecilia),$d1970-$0http://id.loc.gov/authorities/names/no2007158254$0http://viaf.org/viaf/80791895
6319573	X18	100	http://viaf.org/viaf/80791895	=100  1\$aGaposchkin, M. Cecilia$q(Marianne Cecilia),$d1970-$0http://id.loc.gov/authorities/names/no2007158254$0http://viaf.org/viaf/80791895
6319573	X23	600	http://id.loc.gov/authorities/names/n79055295	=600  00$aLouis$bIX,$cKing of France,$d1214-1270$xCult.$0http://id.loc.gov/authorities/names/n79055295$0http://viaf.org/viaf/89182909
6319573	X23	600	http://viaf.org/viaf/89182909	=600  00$aLouis$bIX,$cKing of France,$d1214-1270$xCult.$0http://id.loc.gov/authorities/names/n79055295$0http://viaf.org/viaf/89182909
6319573	X27	651	http://id.loc.gov/authorities/subjects/sh85051177	=651  \0$aFrance$xChurch history$y987-1515.$0http://id.loc.gov/authorities/subjects/sh85051177
6319573	X28	600	http://id.worldcat.org/fast/fst00035587	=600  07$aLouis$bIX,$cKing of France,$d1214-1270$2fast$0http://id.worldcat.org/fast/fst00035587$0http://viaf.org/viaf/89182909
6319573	X28	600	http://viaf.org/viaf/89182909	=600  07$aLouis$bIX,$cKing of France,$d1214-1270$2fast$0http://id.worldcat.org/fast/fst00035587$0http://viaf.org/viaf/89182909
6319573	X29	648	http://id.worldcat.org/fast/138932	=648  \7$aTo 1515$2fast$0http://id.worldcat.org/fast/138932
6319573	X30	650	http://id.worldcat.org/fast/fst00845946	=650  \7$aCanonization$xPolitical aspects$2fast$0http://id.worldcat.org/fast/fst00845946
6319573	X31	650	http://id.worldcat.org/fast/fst00860509	=650  \7$aChurch and state$2fast$0http://id.worldcat.org/fast/fst00860509
6319573	X32	650	http://id.worldcat.org/fast/fst00884980	=650  \7$aCults$2fast$0http://id.worldcat.org/fast/fst00884980
6319573	X33	650	http://id.worldcat.org/fast/fst00987716	=650  \7$aKings and rulers$xReligious aspects$2fast$0http://id.worldcat.org/fast/fst00987716
6319573	X34	651	http://id.worldcat.org/fast/fst01204289	=651  \7$aFrance$2fast$0http://id.worldcat.org/fast/fst01204289$0http://id.loc.gov/authorities/names/n79006404
6319573	X34	651	http://id.loc.gov/authorities/names/n79006404	=651  \7$aFrance$2fast$0http://id.worldcat.org/fast/fst01204289$0http://id.loc.gov/authorities/names/n79006404
6319573	X35	655	http://id.worldcat.org/fast/fst01411629	=655  \7$aChurch history$2fast$0http://id.worldcat.org/fast/fst01411629
6319573	X36	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
6319578	X18	100	http://id.loc.gov/authorities/names/nr94021446	=100  1\$aWheeler, Lesley,$d1967-$0http://id.loc.gov/authorities/names/nr94021446$0http://viaf.org/viaf/273673286
6319578	X18	100	http://viaf.org/viaf/273673286	=100  1\$aWheeler, Lesley,$d1967-$0http://id.loc.gov/authorities/names/nr94021446$0http://viaf.org/viaf/273673286
6319578	X28	650	http://id.loc.gov/authorities/subjects/sh2007101081	=650  \0$aAmerican poetry$y20th century$xHistory and criticism.$0http://id.loc.gov/authorities/subjects/sh2007101081
6319578	X31	650	http://id.worldcat.org/fast/fst00807348	=650  \7$aAmerican poetry$2fast$0http://id.worldcat.org/fast/fst00807348
6319578	X32	650	http://id.worldcat.org/fast/fst01047080	=650  \7$aOral interpretation of poetry$2fast$0http://id.worldcat.org/fast/fst01047080
6319578	X33	650	http://id.worldcat.org/fast/fst01736512	=650  \7$aPerformance poetry$2fast$0http://id.worldcat.org/fast/fst01736512
6319578	X34	650	http://id.worldcat.org/fast/fst01200336	=650  \7$aPoetry slams$2fast$0http://id.worldcat.org/fast/fst01200336
6319578	X35	651	http://id.worldcat.org/fast/fst01204155	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
6319578	X35	651	http://id.loc.gov/authorities/names/n78095330	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
6319578	X36	655	http://id.worldcat.org/fast/fst01411635	=655  \7$aCriticism, interpretation, etc.$2fast$0http://id.worldcat.org/fast/fst01411635
6319578	X37	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
6324510	X32	650	http://id.worldcat.org/fast/fst00919795	=650  \7$aFactory system$2fast$0http://id.worldcat.org/fast/fst00919795
6324510	X33	650	http://id.worldcat.org/fast/fst01729163	=650  \7$aForeign workers, Mexican$2fast$0http://id.worldcat.org/fast/fst01729163
6324510	X34	650	http://id.worldcat.org/fast/fst00971609	=650  \7$aIndustrial relations$2fast$0http://id.worldcat.org/fast/fst00971609
6324510	X35	650	http://id.worldcat.org/fast/fst01152916	=650  \7$aTortilla industry$2fast$0http://id.worldcat.org/fast/fst01152916
6324510	X36	650	http://id.worldcat.org/fast/fst01176715	=650  \7$aWomen$xEmployment$2fast$0http://id.worldcat.org/fast/fst01176715
6324510	X37	651	http://id.worldcat.org/fast/fst01204928	=651  \7$aCalifornia$2fast$0http://id.worldcat.org/fast/fst01204928$0http://id.loc.gov/authorities/names/n79041717
6324510	X37	651	http://id.loc.gov/authorities/names/n79041717	=651  \7$aCalifornia$2fast$0http://id.worldcat.org/fast/fst01204928$0http://id.loc.gov/authorities/names/n79041717
6324510	X38	651	http://id.worldcat.org/fast/fst01333667	=651  \7$aMexico$zBaja California (Peninsula)$2fast$0http://id.worldcat.org/fast/fst01333667
6325251	X18	100	http://id.loc.gov/authorities/names/no2008005316	=100  1\$aChodat, Robert,$d1970-$0http://id.loc.gov/authorities/names/no2008005316$0http://viaf.org/viaf/80458633
6325251	X18	100	http://viaf.org/viaf/80458633	=100  1\$aChodat, Robert,$d1970-$0http://id.loc.gov/authorities/names/no2008005316$0http://viaf.org/viaf/80458633
6325251	X24	650	http://id.loc.gov/authorities/subjects/sh2007101049	=650  \0$aAmerican literature$y20th century$xHistory and criticism.$0http://id.loc.gov/authorities/subjects/sh2007101049
6325251	X25	650	http://id.loc.gov/authorities/subjects/sh93007981	=650  \0$aAgent (Philosophy) in literature.$0http://id.loc.gov/authorities/subjects/sh93007981
6325251	X26	650	http://id.loc.gov/authorities/subjects/sh94003664	=650  \0$aConsciousness in literature.$0http://id.loc.gov/authorities/subjects/sh94003664
6325251	X27	650	http://id.loc.gov/authorities/subjects/sh94009095	=650  \0$aSubjectivity in literature.$0http://id.loc.gov/authorities/subjects/sh94009095
6325251	X28	650	http://id.loc.gov/authorities/subjects/sh94007813	=650  \0$aPhilosophy, Modern, in literature.$0http://id.loc.gov/authorities/subjects/sh94007813
6325251	X30	650	http://id.worldcat.org/fast/fst00800206	=650  \7$aAgent (Philosophy) in literature$2fast$0http://id.worldcat.org/fast/fst00800206
6325251	X31	650	http://id.worldcat.org/fast/fst00807113	=650  \7$aAmerican literature$2fast$0http://id.worldcat.org/fast/fst00807113
6325251	X32	650	http://id.worldcat.org/fast/fst00875457	=650  \7$aConsciousness in literature$2fast$0http://id.worldcat.org/fast/fst00875457
